	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000163072	0.133386765238413	2.75388782734352	0.361116743879993	0.721893135942449	0.87519101771523	-6.60178996906558
ENSG00000133454	0.194032695536054	-1.29146884400102	0.360878138782816	0.722068688448466	0.875368802742734	-6.60187848864747
ENSG00000147955	0.0519019433817487	4.79079631906041	0.360832355417797	0.722102375135568	0.875373592044739	-6.60189546711755
ENSG00000257038	0.159567086641047	-0.290681352892033	0.360773468600832	0.722145703993032	0.875373592044739	-6.60191730179504
ENSG00000164898	-0.0476559716411553	3.36053817527888	-0.360717369789076	0.722186982333323	0.875373592044739	-6.60193809943652
ENSG00000116701	-0.122735185947357	0.982102933742	-0.360694495345078	0.722203813939893	0.875373592044739	-6.60194657881599
ENSG00000225663	-0.0416166183806626	6.12252865737653	-0.360643560997461	0.7222412932691	0.875373592044739	-6.60196545787898
ENSG00000074071	-0.034069123746411	4.43876346404002	-0.360621617313334	0.722257440444573	0.875373592044739	-6.60197359060124
ENSG00000279693	0.18432916129317	-0.56480674673468	0.360546299684096	0.722312863647012	0.875373592044739	-6.60200150094976
ENSG00000175581	-0.0625608998408422	3.97611870775729	-0.360535293731626	0.722320962614698	0.875373592044739	-6.60200557892855
ENSG00000177640	0.0817068692391443	2.72944903253522	0.360519188412643	0.722332814121789	0.875373592044739	-6.60201154612796
ENSG00000013810	0.0607435552121416	2.1739602949307	0.360398590934214	0.722421561115836	0.875420688632487	-6.6020562204746
ENSG00000146828	0.0599489702540152	4.75428312176062	0.360387807668043	0.722429496655897	0.875420688632487	-6.60206021432892
ENSG00000126883	0.0420234265554562	4.70661208273522	0.360339754821176	0.722464859736719	0.875427214903464	-6.60207801047818
ENSG00000178202	0.0892466820111566	3.01212684571101	0.360296307134735	0.722496834335504	0.875427214903464	-6.60209409911225
ENSG00000148290	-0.0632952084685527	4.56138661214668	-0.360262638283965	0.722521612723073	0.875427214903464	-6.60210656533717
ENSG00000214046	-0.0412043216764344	5.00920869562608	-0.36005708029658	0.722672898690507	0.875575482945114	-6.60218265028507
ENSG00000273687	-0.180553726647247	-3.15519057666369	-0.359927126739547	0.722768547563615	0.875643966263523	-6.60223072901015
ENSG00000154099	0.151015697926697	4.9490481454291	0.359863957071448	0.722815043612087	0.875643966263523	-6.60225409361394
ENSG00000260782	0.488733501447334	-4.98661451488231	0.359835304870505	0.722836133434955	0.875643966263523	-6.60226468988723
ENSG00000274181	-0.630490352643164	-5.61283000271415	-0.359823134317561	0.722845091796482	0.875643966263523	-6.60226919059866
ENSG00000267629	0.167068750167008	4.89007024834303	0.359530606208376	0.723060424868254	0.875840008441426	-6.60237732328883
ENSG00000129465	0.123490651558783	-0.220202196815138	0.359524700545696	0.723064772333384	0.875840008441426	-6.60237950541693
ENSG00000163596	-0.0664524109847644	5.18134238624122	-0.35943662564481	0.723129609987736	0.875883508801545	-6.60241204468358
ENSG00000218890	0.0632791568288698	-1.62843971755291	0.359314020546748	0.723219871131631	0.875925943644519	-6.60245732803341
ENSG00000168569	-0.0353130932853367	3.47524952091431	-0.359310453306853	0.7232224973746	0.875925943644519	-6.60245864534073
ENSG00000134146	0.0611669244130542	1.81802316666471	0.359237565568236	0.723276158934341	0.875934390430226	-6.60248555843778
ENSG00000119535	0.121050694547686	3.50707098224592	0.359222398661292	0.723287325329988	0.875934390430226	-6.60249115799529
ENSG00000264589	-0.0786674808979142	2.19242522107525	-0.359100661043557	0.723376955029427	0.87597031317056	-6.60253609455576
ENSG00000265916	-0.298061997458344	-3.56077317882638	-0.359051429669293	0.72341320294388	0.87597031317056	-6.60255426288485
ENSG00000255085	0.0840141226845203	-0.107886006062739	0.35903062047866	0.723428524467577	0.87597031317056	-6.60256194156229
ENSG00000122068	0.0345239088203346	5.09096935695156	0.359024949298052	0.723432700101363	0.87597031317056	-6.60256403417525
ENSG00000278029	0.56127971184072	-5.70106417328079	0.358835621248719	0.72357210555339	0.876063328419593	-6.60263387574804
ENSG00000267315	0.14129369887913	-3.91287066038932	0.358776119278035	0.723615919906062	0.876063328419593	-6.60265581803256
ENSG00000105538	0.124918453272434	2.72783204509296	0.358690367270868	0.723679065225175	0.876063328419593	-6.60268743411401
ENSG00000232917	0.0769769406161286	-0.729442004130115	0.358666139475736	0.723696906246304	0.876063328419593	-6.6026963653579
ENSG00000236778	-0.0607699837745113	1.50162393612835	-0.358651307785739	0.723707828182409	0.876063328419593	-6.60270183256295
ENSG00000227908	0.107277534986625	-1.00700983869495	0.358630448749304	0.723723188710171	0.876063328419593	-6.60270952116962
ENSG00000185303	0.0998425907338798	-0.746064074874098	0.358617723070363	0.72373255991841	0.876063328419593	-6.60271421161734
ENSG00000253686	-0.397846651728041	-3.91371815505778	-0.358606306593149	0.723740967066627	0.876063328419593	-6.60271841937799
ENSG00000277363	-0.0788892000282244	6.93167751170182	-0.358482515439137	0.723832129770153	0.876091138229595	-6.60276403648456
ENSG00000279822	-0.1036755551149	-0.932330185528213	-0.358475127918235	0.723837570247081	0.876091138229595	-6.60276675829859
ENSG00000253816	0.118478948831815	-0.869436595333812	0.358442598929038	0.723861526123472	0.876091138229595	-6.60277874242652
ENSG00000164062	0.038776104838095	5.1303379182387	0.358401438893481	0.723891838726119	0.876091138229595	-6.60279390481295
ENSG00000108306	-0.0519345661224166	4.47837644858462	-0.358378677453891	0.723908601751682	0.876091138229595	-6.60280228885278
ENSG00000034693	0.0423330940039874	2.93482985701603	0.358250171261594	0.724003244867466	0.876135849018211	-6.60284961348172
ENSG00000071539	0.119053074992238	1.01844890586227	0.358249942935461	0.724003413030702	0.876135849018211	-6.60284969755186
ENSG00000267784	0.157045535369665	-2.25059881216459	0.358165916927457	0.724065299543314	0.876175724723109	-6.60288063250853
ENSG00000253961	0.0535715760738396	-1.72193331547431	0.358067469857916	0.724137809875354	0.876183371279005	-6.60291686760419
ENSG00000235863	-0.0557731607378962	1.9433615002697	-0.358038992529873	0.724158785101235	0.876183371279005	-6.60292734732975
ENSG00000232044	0.0936622984251763	5.32012825136567	0.358018099885418	0.724174173903905	0.876183371279005	-6.60293503535038
ENSG00000167978	0.0522807595769716	8.36343524702262	0.358000199305865	0.724187358950198	0.876183371279005	-6.60294162200667
ENSG00000232759	0.137123206552943	-1.05563013603817	0.357953652845616	0.724221644132158	0.876189844019572	-6.60295874761455
ENSG00000254898	0.0789690592503292	-0.792137938525366	0.357841570758816	0.724304203980052	0.876254718366758	-6.60299997640427
ENSG00000213117	0.345540045973646	-3.97838278450596	0.357702233572745	0.724406844800504	0.876316080000264	-6.60305121307052
ENSG00000225527	0.154146939320237	-3.53900687767704	0.357694144200812	0.724412803889126	0.876316080000264	-6.60305418706618
ENSG00000171490	-0.0327552061172431	5.38167687178754	-0.357558646123166	0.724512622109072	0.876401818003627	-6.60310399203084
ENSG00000211459	-0.107917248377754	13.3317354392725	-0.357319722634081	0.724688643680914	0.876579601887093	-6.60319176766051
ENSG00000269293	0.048297271289548	3.05497316285522	0.357264393767414	0.724729408232593	0.876579601887093	-6.60321208610446
ENSG00000277007	0.117835413666403	-0.311619904930088	0.357223177874315	0.724759775340564	0.876579601887093	-6.60322721981701
ENSG00000117586	0.0679402858062644	0.723464901224767	0.357201989184661	0.724775386957074	0.876579601887093	-6.60323499924084
ENSG00000269653	-0.492819377833911	-5.01094489970167	-0.357104040496422	0.724847556183393	0.876631873503847	-6.60327095516737
ENSG00000162601	-0.0642914032804391	4.47191534915529	-0.356905000579288	0.724994218202055	0.876686061756235	-6.60334399063591
ENSG00000273851	0.68874911466364	-6.32138353587688	0.356843092220862	0.725039837425635	0.876686061756235	-6.60336669902195
ENSG00000271576	-0.0710332360751722	1.66720053934285	-0.35680730756671	0.725066207012881	0.876686061756235	-6.60337982329147
ENSG00000174842	-0.0499226373984807	2.28530503591185	-0.356774269008611	0.725090553323707	0.876686061756235	-6.60339193925809
ENSG00000099219	-0.0894016042214165	4.89978928205742	-0.35673235600519	0.725121439697614	0.876686061756235	-6.60340730808602
ENSG00000073910	-0.0463409373065229	5.48921163409378	-0.356670087587157	0.72516732719819	0.876686061756235	-6.60343013762887
ENSG00000260000	0.0630181822852043	0.591563774541508	0.356629906247391	0.72519693862073	0.876686061756235	-6.60344486727268
ENSG00000223963	0.570885339691476	-5.24126614804179	0.356553889498241	0.725252959968052	0.876686061756235	-6.60347272895284
ENSG00000279557	-0.144154769025726	-2.89896186598983	-0.356550690878163	0.725255317259722	0.876686061756235	-6.60347390118346
ENSG00000187257	0.031091517975951	3.94737671532146	0.356540828174252	0.725262585808582	0.876686061756235	-6.60347751560289
ENSG00000090686	-0.0397216206193747	5.21226185889369	-0.356520702162725	0.725277418223332	0.876686061756235	-6.60348489094629
ENSG00000101447	-0.106344145686525	-1.08426643415995	-0.356467856942377	0.72531636448318	0.876686061756235	-6.60350425455867
ENSG00000124380	-0.0398879345533931	4.58577612217262	-0.356462342300345	0.725320428748851	0.876686061756235	-6.60350627507755
ENSG00000262655	-0.120911918783369	5.0004243480893	-0.35643788307214	0.725338455187494	0.876686061756235	-6.60351523636307
ENSG00000197771	0.0470083986999681	4.14581191076828	0.356386028774101	0.725376672321418	0.876686061756235	-6.60353423255042
ENSG00000168263	0.398752164231698	-3.61613500340797	0.35637585965122	0.725384167152745	0.876686061756235	-6.60353795756423
ENSG00000134532	-0.0406146016847342	3.1836172251999	-0.356350565748631	0.725402809349021	0.876686061756235	-6.60354722242524
ENSG00000043039	0.239969191392735	-1.25081702395266	0.35631022750681	0.725432539937392	0.876686061756235	-6.60356199650921
ENSG00000276255	0.11034919509484	-3.3583777299527	0.356296789763304	0.725442444087909	0.876686061756235	-6.60356691778387
ENSG00000271204	-0.694120921088399	-6.27946154903555	-0.356126921287366	0.725567648169148	0.87680237665456	-6.60362911254216
ENSG00000205578	0.0685072284481394	0.975108161847087	0.355966478519446	0.725685912157406	0.876910295943111	-6.60368782934202
ENSG00000141404	-0.0874554285991413	5.728770200731	-0.355859803903154	0.725764547001694	0.876945004692173	-6.60372685430654
ENSG00000229256	0.0579636848627103	0.476613240535188	0.35580350477097	0.725806048979769	0.876945004692173	-6.60374744566446
ENSG00000170293	-0.13847136989527	0.924194947242902	-0.355801294990687	0.725807677979123	0.876945004692173	-6.60374825382407
ENSG00000240695	-0.0547615376622016	0.995193710738207	-0.355770368672573	0.725830476292062	0.876945004692173	-6.60375956366009
ENSG00000103196	0.19092940861769	3.29739607662853	0.355720333690306	0.725867361715614	0.876954579480948	-6.60377785953031
ENSG00000238287	0.133407451037766	-2.66193071987912	0.355641104880336	0.725925770018301	0.876964425754607	-6.60380682526687
ENSG00000225905	-0.125617909743611	-1.42653414506426	-0.355630709982169	0.725933433372907	0.876964425754607	-6.6038106251276
ENSG00000179476	0.0524893849809271	1.81599073223331	0.355374682708928	0.726122191821238	0.877157461624403	-6.60390418143981
ENSG00000257195	0.108036451866957	-1.23965198768036	0.355264862507041	0.726203163267694	0.877220280313908	-6.60394429105539
ENSG00000068489	-0.0786759592344676	0.225980853386676	-0.355189026366502	0.726259079878812	0.877224608166173	-6.60397198153586
ENSG00000259647	-0.417548295466936	-4.88943809881431	-0.355181424604276	0.726264685007958	0.877224608166173	-6.60397475688873
ENSG00000104218	-0.0610126203065446	3.56373125005865	-0.355115216806	0.72631350373306	0.877248582287934	-6.60399892643706
ENSG00000162337	0.0983850128435728	3.04431517403128	0.355038255574733	0.726370253074546	0.877282132791574	-6.60402701600068
ENSG00000116198	-0.0548137483295754	4.6513766418082	-0.354991429779611	0.726404782070368	0.877288844808073	-6.60404410369336
ENSG00000136044	0.0437494707044852	4.82261494675026	0.354925864065651	0.726453130751479	0.877312245843725	-6.60406802622869
ENSG00000267745	0.120718894196131	-1.39418159451167	0.354723261973413	0.726602538578067	0.877449864332214	-6.60414192077561
ENSG00000125375	0.0340679272853679	4.7540297065528	0.354641841944475	0.726662584501555	0.877449864332214	-6.60417160516564
ENSG00000099904	0.0548438818080932	5.45199833848732	0.354626668574165	0.726673774811186	0.877449864332214	-6.60417713638092
ENSG00000172081	0.0461759434203417	4.11840935900499	0.354614169938207	0.726682992560459	0.877449864332214	-6.60418169238811
ENSG00000270921	0.379647692025177	-4.66283965692721	0.354524575361275	0.726749069847889	0.877450549114324	-6.60421434679485
ENSG00000269388	-0.121955199962276	-0.486713603896631	-0.354492828846781	0.726772483884401	0.877450549114324	-6.60422591544727
ENSG00000256628	-0.0439006411380554	1.05593088893261	-0.354475965933405	0.726784920916595	0.877450549114324	-6.60423205999531
ENSG00000127412	-0.155554278602309	-0.662455064855634	-0.354456243002047	0.726799467418034	0.877450549114324	-6.60423924631737
ENSG00000145832	-0.0904015390531727	3.37740628302379	-0.354287795817885	0.726923708713958	0.877565555299101	-6.60430060629303
ENSG00000214391	-0.0868304846202745	3.67862303798512	-0.354166278423361	0.727013340895882	0.877638772750287	-6.60434485335757
ENSG00000237636	-0.663723903271729	-4.38500975932794	-0.354124926713366	0.727043843160004	0.877640606526932	-6.60435990697696
ENSG00000213303	0.0947999727952798	-0.459560056328765	0.35394181529331	0.727178917253546	0.877734973544776	-6.60442654575445
ENSG00000177889	0.0577667237543507	6.19187901235593	0.35394036090351	0.727179990136316	0.877734973544776	-6.60442707490672
ENSG00000276248	-0.106883192085381	0.172684187757679	-0.353855031049913	0.727242937771305	0.877764570475329	-6.60445811680591
ENSG00000136286	0.173092112003365	0.0182560856042835	0.353828533966514	0.727262485012236	0.877764570475329	-6.60446775459958
ENSG00000244513	0.0483608469196306	2.20058453217463	0.353747740586944	0.727322088514385	0.877787879711377	-6.60449713720699
ENSG00000267278	-0.0740163240443941	1.46626336862289	-0.353714204182924	0.72734682976626	0.877787879711377	-6.60450933164473
ENSG00000274677	-0.596347559611231	-5.34794560436366	-0.353680573407378	0.727371640947942	0.877787879711377	-6.60452155925166
ENSG00000006128	0.194201790820375	4.0467042071751	0.353645183956951	0.727397749928918	0.877787879711377	-6.6045344250452
ENSG00000278611	0.0722973128547495	1.74159229225757	0.353519775974085	0.727490273882742	0.877864438969218	-6.60458000674113
ENSG00000219607	0.107560027912071	2.05523704676595	0.353480606163628	0.727519173604984	0.877864438969218	-6.60459424041432
ENSG00000274536	-0.205957784755441	0.0102326045214322	-0.353425206849479	0.727560048266487	0.877878778353423	-6.6046143689677
ENSG00000108700	-0.7628535731031	-6.54443220663405	-0.35336688152095	0.727603082700106	0.877895722486429	-6.60463555728164
ENSG00000233139	-0.126869373639726	-4.08731096919994	-0.353304326095156	0.727649239274708	0.877916432165011	-6.60465827846085
ENSG00000226247	-0.0941810385881441	-3.06083018502795	-0.353209512365764	0.727719199697775	0.877920329402607	-6.60469270882667
ENSG00000138617	-0.0513707861969754	2.25886999501144	-0.353189027099989	0.727734315529154	0.877920329402607	-6.6047001465847
ENSG00000205045	-0.116808631600982	-2.00865959164025	-0.353182073147789	0.727739446792868	0.877920329402607	-6.6047026713179
ENSG00000134463	-0.168195391373447	0.26967908283475	-0.353116906571754	0.727787533309092	0.877943362924573	-6.60472632860401
ENSG00000235949	0.188528459925069	-2.93256981340808	0.352919991597963	0.727932844192407	0.878041884095023	-6.60479778805243
ENSG00000270154	0.104012974208786	-0.975392789352424	0.35290923048567	0.727940785521465	0.878041884095023	-6.60480169207181
ENSG00000266412	0.0351174396605023	6.05861313534893	0.352888351393996	0.727956193659574	0.878041884095023	-6.60480926645348
ENSG00000243613	-0.0553862971686361	-0.222457715159889	-0.352806249239391	0.728016783716226	0.87807998995105	-6.60483904665165
ENSG00000139547	-0.0859886523453078	-0.329129563281348	-0.352739320245772	0.728066177582951	0.878104589293398	-6.60486331816074
ENSG00000113569	-0.0265728809313996	3.14597225104271	-0.352491510715397	0.728249072617245	0.878290193082794	-6.6049531456384
ENSG00000149609	0.0905907618700474	-1.51539999787571	0.35242567777651	0.728297663214211	0.878313813365308	-6.60497699867851
ENSG00000213719	-0.128117673521009	4.0901096424707	-0.352344534668082	0.72835755570594	0.878325957239549	-6.60500639295261
ENSG00000164031	-0.0625259050478757	5.07203221685927	-0.352333440438309	0.728365744600321	0.878325957239549	-6.60501041134316
ENSG00000115275	0.0386073150512161	4.31492062794699	0.352220577678886	0.72844905297921	0.878391437291473	-6.60505128375172
ENSG00000214827	0.0497200577252404	3.28711102707724	0.352169418148814	0.728486816951588	0.87840199514638	-6.6050698065371
ENSG00000187583	0.19114467490128	-3.40125552851565	0.352103032620256	0.728535821222492	0.878426105058465	-6.60509383807791
ENSG00000137965	0.12141093851817	3.41135133034067	0.351974104009754	0.728630996776963	0.878473819179931	-6.60514049741758
ENSG00000089505	0.0746257259796512	-0.0394183574433016	0.351970828137695	0.728633415096039	0.878473819179931	-6.60514168273784
ENSG00000255071	-0.500767099316913	-4.09315901496853	-0.351882650026473	0.728698511164996	0.878517323589093	-6.60517358444078
ENSG00000170949	-0.0591857968083076	4.19476680787198	-0.351723397061462	0.728816082445077	0.878614177904043	-6.60523118011414
ENSG00000185155	-0.166194815949083	-2.98201455749916	-0.351659204777787	0.728863475464112	0.878614177904043	-6.60525438871631
ENSG00000239831	0.15734021099091	-3.09362178773986	0.351655928421512	0.728865894420579	0.878614177904043	-6.60525557316473
ENSG00000234009	-0.048894308076334	4.2450522347917	-0.3515548183571	0.728940546110642	0.878669188200165	-6.60529212050532
ENSG00000139746	-0.0316821317130147	5.49061985644263	-0.351360535282576	0.729083997176514	0.878807121984795	-6.60536231712914
ENSG00000270956	0.160166795472917	-4.2376949185195	0.351282588139197	0.729141553191316	0.878841514635443	-6.60539046952634
ENSG00000123096	-0.0817920370612102	4.1184051657695	-0.351125565587005	0.729257503328362	0.878898173947957	-6.60544716309673
ENSG00000143382	-0.129727919498725	1.64111395145572	-0.351119199946067	0.729262204048418	0.878898173947957	-6.60544946090702
ENSG00000184897	0.0640141506978429	5.56096198381593	0.351101011366313	0.72927563550135	0.878898173947957	-6.60545602622597
ENSG00000226636	0.487052807480086	-5.62316051105859	0.350906966243008	0.729418934725529	0.87897875817744	-6.60552604752598
ENSG00000181378	0.222896137089187	1.94276436473933	0.350899174729967	0.729424688846364	0.87897875817744	-6.60552885830011
ENSG00000117152	0.180686367741804	5.09445372012235	0.350836616256411	0.72947088958497	0.87897875817744	-6.60555142392202
ENSG00000228274	-0.043810778402801	2.55273433655307	-0.350818035086577	0.72948461237082	0.87897875817744	-6.60555812561669
ENSG00000236824	-0.136708252415652	7.86974086493056	-0.350797308561339	0.729499919680236	0.87897875817744	-6.60556560066602
ENSG00000170322	-0.0438830546547546	3.75004982636683	-0.350736232987512	0.729545026938124	0.87897875817744	-6.60558762511882
ENSG00000255850	0.0416451771758324	-0.407592955527039	0.35071927935548	0.729557548192312	0.87897875817744	-6.60559373809398
ENSG00000144837	-0.208270410481788	1.68213860840778	-0.350696028575853	0.72957472038677	0.87897875817744	-6.60560212115877
ENSG00000216753	-0.188542462782235	-3.27804592316488	-0.350591323692282	0.729652053482315	0.879036953709886	-6.60563986568823
ENSG00000274904	0.0595796826765711	2.20344776459437	0.350543326342953	0.729687504430521	0.879044689754161	-6.60565716428832
ENSG00000120253	0.0368031613511319	3.58728722277159	0.35043407250495	0.729768201879895	0.87910693086387	-6.6056965314615
ENSG00000145287	-0.182592688745151	-1.56623170414497	-0.350278494009936	0.729883121378887	0.879210390582945	-6.60575256977682
ENSG00000260495	-0.0986788189741395	-0.372188609738988	-0.350026759775122	0.730069081064113	0.879399413011751	-6.60584319069759
ENSG00000259203	-0.2209474012689	-3.98538464449935	-0.349980737193937	0.730103080455329	0.87940538501463	-6.60585975124968
ENSG00000284346	-0.173030339232662	-4.24178168320754	-0.349693478688216	0.730315306910486	0.879599312195547	-6.60596306842745
ENSG00000169813	-0.0783500634688021	5.34959776993561	-0.349680259143041	0.730325074040733	0.879599312195547	-6.60596782103511
ENSG00000172733	-0.0530278330238225	2.73399830445424	-0.349644862060199	0.730351227057648	0.879599312195547	-6.60598054589806
ENSG00000154957	0.0523863470575141	3.02750720776646	0.349543663610056	0.730425999061166	0.879654377886222	-6.60601691861468
ENSG00000260436	-0.493142499858607	-4.94804237968484	-0.349476631124715	0.730475528546912	0.879679040760749	-6.60604100568684
ENSG00000273156	-0.0926080533547871	2.32589998415236	-0.34939697950575	0.730534383732517	0.879714931750749	-6.60606962131661
ENSG00000263465	0.0267353552590626	5.4023932819343	0.349320066717184	0.730591216799529	0.879729419626458	-6.6060972468826
ENSG00000175463	0.0674907485022131	1.06753065873533	0.349302064800686	0.730604519162714	0.879729419626458	-6.60610371195088
ENSG00000231113	0.0597948500002023	0.181861422021096	0.349160900755579	0.730708834163103	0.879820040848261	-6.60615439710379
ENSG00000269343	0.0542768952889617	0.825100810346047	0.348972966245871	0.730847719140206	0.879952277665391	-6.60622184386611
ENSG00000163050	0.0385232085957927	4.74784144100519	0.348930940602361	0.730878777700227	0.8799546844078	-6.60623692130825
ENSG00000134954	0.10949484810239	3.84100311402854	0.348704140072832	0.731046400189151	0.880091120723859	-6.60631825905773
ENSG00000268458	0.294289585793912	-4.79559825833368	0.348675997152364	0.731067200870257	0.880091120723859	-6.60632834834557
ENSG00000105808	0.0671914222349201	4.9400018946573	0.348616734280158	0.731111003279886	0.880091120723859	-6.60634959156299
ENSG00000238000	0.0578616913904937	1.44709296119674	0.348603573679182	0.731120730679466	0.880091120723859	-6.6063543085945
ENSG00000168003	-0.0597076566838046	6.22210739831029	-0.348559629414261	0.731153211557048	0.880091120723859	-6.60637005785388
ENSG00000166441	-0.0549054445794761	6.79045470254009	-0.348541671981702	0.731166484728051	0.880091120723859	-6.60637649308424
ENSG00000215304	0.0875112972302619	-3.04406420724617	0.348481886521366	0.731210675559222	0.880109327713205	-6.60639791545854
ENSG00000167769	0.660865493001507	-6.09015512951012	0.348260932824898	0.731374003337945	0.880270924721822	-6.60647705627749
ENSG00000275143	-0.122578234771641	-2.43673196680852	-0.348001798299105	0.731565570909628	0.880466496530781	-6.60656980948861
ENSG00000228384	-0.0901567494878202	-3.17358375479707	-0.347911578705662	0.731632270807027	0.880511775855792	-6.60660208620216
ENSG00000076555	0.0536845827461834	4.6497025545073	0.347769199036017	0.731737537417578	0.880603464372533	-6.60665300674921
ENSG00000228672	0.131451911801284	2.46066109441211	0.347681438130339	0.73180242504783	0.88064655378426	-6.60668438323359
ENSG00000269371	-0.0726494684585872	3.61441162307332	-0.347560838095806	0.731891596262845	0.880718861327102	-6.6067274876836
ENSG00000119913	-0.391092065159616	-3.65378603104935	-0.347462718186881	0.731964148638135	0.880771165702816	-6.60676254646953
ENSG00000108771	-0.0726806803518283	3.25489907627292	-0.347392804461904	0.732015846214951	0.880798372376816	-6.60678752106598
ENSG00000165406	0.0480566837239973	4.98903684381633	0.347199008744444	0.732159154963274	0.880935803689073	-6.60685672287038
ENSG00000279456	-0.127710761557901	-0.289871511357342	-0.347096350398779	0.732235073205211	0.880992142869	-6.60689336531331
ENSG00000156482	-0.0686778919546178	7.42488982698014	-0.346919051530824	0.732366196510543	0.881114895170081	-6.60695662443409
ENSG00000027697	0.0805744176307623	5.3400319421162	0.34681668347828	0.732441907754286	0.881149620542087	-6.60699313417646
ENSG00000126653	0.0627279952697988	4.84350211922645	0.346801337611398	0.732453257774343	0.881149620542087	-6.60699860638921
ENSG00000236953	0.166267032660382	-3.24744252104004	0.34665749540778	0.732559648569262	0.881242599647458	-6.60704988773706
ENSG00000131097	0.129232837591396	2.60339513302111	0.346594501871964	0.732606242567701	0.881263640852999	-6.60707233901914
ENSG00000143365	0.274525641229488	-1.49456310207936	0.346440121617953	0.732720436449953	0.881350397143874	-6.60712734404936
ENSG00000111879	-0.0601893929132111	3.88104518679971	-0.346418303473499	0.732736575677719	0.881350397143874	-6.60713511580991
ENSG00000118004	0.172352333632707	-0.933213763999445	0.346294274374618	0.732828324392245	0.881408394917777	-6.60717928657214
ENSG00000058729	0.0342110340482993	3.0783019863688	0.346274423580564	0.732843009109503	0.881408394917777	-6.60718635462997
ENSG00000169684	-0.145680524328831	-1.11173436170466	-0.346164932975257	0.732924007189187	0.881424307063547	-6.60722533257684
ENSG00000151304	0.053147175879612	1.60657615779298	0.346152666718034	0.73293308162216	0.881424307063547	-6.60722969852672
ENSG00000163872	-0.0395753812911455	5.26858909566577	-0.346137042880927	0.732944640011575	0.881424307063547	-6.6072352593245
ENSG00000223313	-0.0837311329332691	-2.34386843535606	-0.346099151738813	0.732972671845949	0.881424307063547	-6.60724874441727
ENSG00000260114	-0.0435584723231579	1.92788502752679	-0.346036115703661	0.733019306701576	0.881445382663428	-6.60727117510516
ENSG00000263305	0.150586357143494	-1.29536373064573	0.345878395127725	0.733135995033622	0.881550691562289	-6.60732728057894
ENSG00000173933	0.0289789458922263	5.48529785436906	0.345784844594892	0.733205210804937	0.881574096838205	-6.60736054709762
ENSG00000162377	-0.0442922940223927	3.54079347384144	-0.345688895169763	0.733276203888741	0.881574096838205	-6.6073946574288
ENSG00000148399	0.0454601593593669	4.36078242513916	0.345662346816977	0.733295847478379	0.881574096838205	-6.60740409380284
ENSG00000157837	-0.030761728410325	5.4309521612141	-0.345647419644672	0.733306892436452	0.881574096838205	-6.60740939921807
ENSG00000249481	-0.308296888017672	-2.39723197747393	-0.345641479265398	0.733311287876253	0.881574096838205	-6.60741151048459
ENSG00000243902	-0.0816662461601949	0.973413630303806	-0.345578914116683	0.733357582015699	0.881574096838205	-6.60743374454903
ENSG00000137547	-0.0529505946364819	3.98175233209485	-0.34557665767585	0.733359251654648	0.881574096838205	-6.60743454635651
ENSG00000131876	-0.0406838665415887	3.63353372186907	-0.34543995703645	0.733460404954948	0.881593846204142	-6.60748311214612
ENSG00000103061	0.03729000326266	4.59479200648916	0.345410988083396	0.733481841524971	0.881593846204142	-6.60749340154163
ENSG00000170522	-0.054201252007255	4.10771415144197	-0.345379605460667	0.733505064425536	0.881593846204142	-6.6075045472795
ENSG00000227359	-0.449667098094635	-5.672096651451	-0.345377596348369	0.733506551162213	0.881593846204142	-6.60750526079443
ENSG00000055609	0.0442807898892088	5.82710224864847	0.345357733766767	0.733521249467104	0.881593846204142	-6.60751231455911
ENSG00000257711	0.0834714605689131	-1.81478669730453	0.345182868528981	0.733650654240481	0.881666122234087	-6.60757439686167
ENSG00000100209	-0.0545685740326283	2.52001321947103	-0.34518223117468	0.733651125913986	0.881666122234087	-6.6075746230844
ENSG00000216915	0.329896962604716	-4.57155745685766	0.345158437532995	0.733668734455748	0.881666122234087	-6.60758306811138
ENSG00000196455	-0.0397580524396699	3.83668899150781	-0.345064069572882	0.733738573179587	0.88166783432142	-6.60761655626987
ENSG00000116957	0.0425323129568049	3.84229902652731	0.34506285263614	0.733739473811259	0.88166783432142	-6.60761698806257
ENSG00000184368	0.11127712278161	5.21569259422513	0.345038485201059	0.733757507768373	0.88166783432142	-6.60762563378342
ENSG00000171488	0.0525256443733824	3.51459925005311	0.344847766979021	0.733898660809701	0.88175321939873	-6.60769328099033
ENSG00000263740	-0.175506518576231	2.12809700521688	-0.344830641797993	0.733911335854028	0.88175321939873	-6.60769935343551
ENSG00000256512	-0.0730434260268695	-1.15292715868626	-0.344824440705149	0.733915925554823	0.88175321939873	-6.60770155221742
ENSG00000278989	-0.0869677138962359	2.20207709330821	-0.34463987028149	0.734052538914913	0.881850734894541	-6.60776697927056
ENSG00000160633	0.0301901331086931	6.33897820895465	0.3446360916822	0.734055335812946	0.881850734894541	-6.60776831835786
ENSG00000177485	-0.0631224944166511	3.94532924967117	-0.344485066484616	0.734167126933932	0.881891862228064	-6.6078218278853
ENSG00000146556	0.0466385380028305	4.19933864441255	0.344461217393892	0.734184780944996	0.881891862228064	-6.60783027570547
ENSG00000140986	0.14639500601701	-2.64994007318582	0.34441038820593	0.734222407163812	0.881891862228064	-6.60784827848267
